Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4xMbBESczlHPUO8QeYi56p,"4EPJlUEBy49EX1wuFOvtjK,0u6GtibW46tFX7koQ6uNJZ","My Heart Goes (La Di Da) (feat. Topic)","My Heart Goes (La Di Da) (feat. Topic)","Becky Hill,Topic",2021-08-24,148960,77,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:22:27Z,"dance pop,edm,pop,pop dance,pop house,tropical house,uk dance,electro house,german dance,pop edm",0.695,0.781,7,-5.578,0,0.0452,0.0185,0.0000312,0.295,0.456,124.04,4
7g7OshelYRRnOSEMmisJVI,"7keGfmQR4X5w0two1xKZ7d","Clap Your Hands","Clap Your Hands","Kungs",2022-02-18,189880,79,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:22:36Z,"edm,pop dance,tropical house",0.878,0.875,1,-4.923,1,0.0658,0.0507,0.0000342,0.356,0.84,124.006,4
18asYwWugKjjsihZ0YvRxO,"2o5jDhtHVPhrJdv3cEQ99Z,4npEfmQ6YuiwW1GpUmaq3F","The Motto","The Motto","Tiësto,Ava Max",2021-11-04,164818,90,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:22:50Z,"big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house",0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4
4RAR8g8fZNB106ezUurnE0,"23fqKkggKUBHNkbKtXEls4,6T5tfhQCknKG4UnH90qGnz","Dancing Feet (feat. DNCE)","Dancing Feet (feat. DNCE)","Kygo,DNCE",2022-02-25,215203,82,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:22:54Z,"edm,pop,pop dance,tropical house,dance pop,post-teen pop",0.75,0.797,0,-4.826,1,0.118,0.293,0,0.392,0.523,105.949,4
6Owc2SuzwO3LW1SAODYK3l,"1IueXOQyABrMOprrzwQJWN","Melody","Melody","Sigala",2022-01-21,167142,79,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:23:11Z,"dance pop,edm,house,pop,pop dance,tropical house",0.63,0.91,10,-2.681,0,0.058,0.0231,0.00000191,0.125,0.525,123.017,4
3uUuGVFu1V7jTQL60S1r8z,"7f5Zgnp2spUuuzKplmRkt7,6ydoSd3N2mwgwBHtF6K7eX","Where Are You Now","Where Are You Now","Lost Frequencies,Calum Scott",2021-07-30,148197,91,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:23:48Z,"belgian edm,edm,pop,pop dance,tropical house,neo mellow",0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4
50ZFpw2wS6ERvLmW8TINhq,"25uiPmTg16RbhZWAqwLBy5,2KEqzdPS7M5YwGmiuPTdr5","Beg For You (feat. Rina Sawayama)","Beg For You (feat. Rina Sawayama)","Charli XCX,Rina Sawayama",2022-01-27,168053,73,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:24:33Z,"art pop,candy pop,dance pop,electropop,metropopolis,pop,uk pop,escape room",0.788,0.945,9,-5.091,1,0.0599,0.223,0.00000297,0.115,0.466,128.036,4
3V0S5RHErZoXEOiBz8Abwp,"1h6Cn3P4NGzXbaXidqURXs","Home","Paradise Again","Swedish House Mafia",2022-04-15,224876,55,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:26:43Z,"edm,pop,pop dance,progressive electro house",0.719,0.381,1,-9.13,1,0.063,0.313,0.873,0.101,0.364,111.064,3
6ByN6v7D5YUogv622VMGrk,"1h6Cn3P4NGzXbaXidqURXs","Calling On","Paradise Again","Swedish House Mafia",2022-04-15,275828,57,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:26:47Z,"edm,pop,pop dance,progressive electro house",0.45,0.817,5,-6.488,0,0.212,0.0493,0.0432,0.168,0.0958,123.934,4
3QqHt507QJZCzluEYsnv4u,"1h6Cn3P4NGzXbaXidqURXs,7c0XG5cIJTrrAgEC3ULPiq,12Zk1DFhCbHY6v3xep2ZjI","Lifetime (with Ty Dolla $ign & 070 Shake)","Paradise Again","Swedish House Mafia,Ty Dolla $ign,070 Shake",2022-04-15,186805,69,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:26:53Z,"edm,pop,pop dance,progressive electro house,hip hop,pop rap,r&b,southern hip hop,trap,trap soul,alternative r&b,new jersey rap",0.584,0.718,11,-7.824,0,0.126,0.0205,0.00000299,0.906,0.155,99.841,4
3Cl8IGVb7E63EDIXTn5Pk7,"1h6Cn3P4NGzXbaXidqURXs,4X0v8sFoDZ6rIfkeOeVm2i","Don’t Go Mad (feat. Seinabo Sey)","Paradise Again","Swedish House Mafia,Seinabo Sey",2022-04-15,264966,59,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:27:58Z,"edm,pop,pop dance,progressive electro house,swedish electropop,swedish pop,swedish soul",0.564,0.701,7,-7.378,1,0.252,0.0119,0.334,0.385,0.212,136.499,4
6NOWq0oeufS8jQTv1zrZ0I,"1h6Cn3P4NGzXbaXidqURXs,6baWjwY7WiVPCZcW7pqqhz","Time (feat. Mapei)","Paradise Again","Swedish House Mafia,Mapei",2022-04-15,281210,64,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:28:21Z,"edm,pop,pop dance,progressive electro house,swedish soul",0.777,0.696,10,-7.809,0,0.166,0.0209,0.598,0.341,0.529,129.026,4
6GomT970rCOkKAyyrwJeZi,"37czgDRfGMvgRiUKHvnnhj,0aOIluXr131XqrXFwFCFGT","Move Your Body","Move Your Body","Öwnboss,Sevek",2021-10-29,157444,84,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:29:12Z,"brazilian edm",0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4
4h4c2nt7wTFLn0OYVDWOHC,"73jBynjsVtofjRpdpRAJGk,0CbeG1224FS58EUx4tPevZ,6XwwFnewNgWp81MYMK8zLq","Feel Your Love","Feel Your Love","Dimitri Vegas & Like Mike,Timmy Trumpet,Edward Maya",2021-07-23,192000,66,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:29:21Z,"belgian dance,belgian edm,big room,dance pop,edm,electro house,pop dance,progressive electro house,tropical house,australian dance,melbourne bounce,melbourne bounce international,romanian house,romanian pop",0.693,0.729,8,-5.317,0,0.0477,0.0159,0.217,0.145,0.408,125.035,4
3I10tZ5MgEMo4WryCNJkZQ,"2TcGJdSOiOvITBzhvfX8XB","Won't Forget You - Edit","Won't Forget You","Shouse",2022-02-04,230945,79,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:29:23Z,"aussietronica",0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,4
016HNYjPtqVo1XMMI68bVA,"329e4yvIujISKGKz1BZZbO,3t5xRXzsuZmMDkQzgOX35S","Pepas - Robin Schulz Remix","Pepas (Robin Schulz Remix)","Farruko,Robin Schulz",2021-09-29,280002,58,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:29:34Z,"latin,latin hip hop,reggaeton,trap latino,dance pop,deep euro house,deep house,edm,german dance,pop,pop dance,tropical house",0.663,0.782,7,-5.357,1,0.143,0.00321,0.000173,0.236,0.358,125.945,4
1WCEAGGRD066z2Q89ObXTq,"1Cs0zKBU1kc0i8ypK3B9ai,4EPJlUEBy49EX1wuFOvtjK,7nDsS0l5ZAzMedVRKPP8F1","Crazy What Love Can Do","Crazy What Love Can Do","David Guetta,Becky Hill,Ella Henderson",2022-04-08,169756,85,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:31:07Z,"big room,dance pop,edm,pop,pop dance,pop rap,pop house,tropical house,uk dance,talent show,uk pop",0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4
2FHQONUnVJ1OAkzZKAPE2r,"3sCSFXcnA4yqnV7KhnxPnl,5FECk97BsAybDAUZmlCXll","Stress","Black Mask","Soulji,Tylor Maurer",2018-05-03,281514,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:31:22Z,"",0.823,0.59,11,-9.862,0,0.224,0.296,0.0849,0.0686,0.344,120.028,4
59yxjfkqhOPacjiolBHQDC,"2o5jDhtHVPhrJdv3cEQ99Z,5nki7yRhxgM509M5ADlN1p,2qdONMCoDngQk0eV4Avs1i","The Right Song","The Right Song","Tiësto,Oliver Heldens,Natalie La Rose",2016-01-22,205440,57,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:33:50Z,"big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house,electro house,future house,progressive electro house,progressive house",0.546,0.894,8,-3.56,1,0.0898,0.459,0.000106,0.322,0.387,125.031,4
2fJzvVoZkY4iuwK1EUwbvr,"0UF7XLthtbSF2Eur7559oV,31XcLJj5SRtJ0smI0iV9g8","Zombie","Reborn","Kavinsky,Morgan Phalen",2022-03-25,240053,45,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:34:45Z,"alternative dance,electro house,filter house",0.535,0.717,8,-7.601,1,0.0348,0.000392,0.00112,0.0501,0.398,144.98,4
0tXzxt3aJcfKu9L5i7tgfK,"0UF7XLthtbSF2Eur7559oV,6iWuBN32BqCJAeXW6o3nil","Renegade","Reborn","Kavinsky,Cautious Clay",2022-03-25,198760,55,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:35:10Z,"alternative dance,electro house,filter house,alternative r&b,indie r&b,nyc pop",0.61,0.538,9,-7.428,0,0.0319,0.0385,0,0.0791,0.556,92.022,4
0qaWEvPkts34WF68r8Dzx9,"7i9j813KFoSBMldGqlh2Z1,5nki7yRhxgM509M5ADlN1p,6YqhcZlSE8ugUcmoHLw9gz","Turn Me On (feat. Vula)","Turn Me On (feat. Vula)","Riton,Oliver Heldens,Vula",2019-09-13,208473,73,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:35:27Z,"dance pop,edm,house,pop dance,tropical house,uk dance,electro house,future house,progressive electro house,progressive house",0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,4
26wuBc04catG1QQyYupr35,"21mKp7DqtSNHhCAU2ugvUw,2x7EATekOPhFGRx3syMGEC","Love Letter (feat. The Knocks)","Love Letter (feat. The Knocks)","ODESZA,The Knocks",2022-03-23,253121,63,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:35:56Z,"chillwave,ninja,alternative dance,edm,indie poptimism,nu disco,tropical house",0.635,0.835,8,-2.876,1,0.0589,0.0948,0.0119,0.285,0.216,109.987,4
0HqZX76SFLDz2aW8aiqi7G,"53XhwfbYqKCa1cC15pYq2q","Bones","Bones","Imagine Dragons",2022-03-11,165264,88,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:36:11Z,"modern rock,rock",0.773,0.742,5,-3.678,0,0.046,0.0206,0,0.0754,0.571,114.071,4
1SOClUWhOi8vHZYMz3GluK,"6QrQ7OrISRYIfS5mtacaw2","Infinity","Feel Something","Jaymes Young",2017-06-23,237720,89,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:37:38Z,"modern rock,pop",0.671,0.673,11,-6.941,0,0.0444,0.148,0.0000529,0.304,0.494,121.963,4
0S0vWvyZ6Rc79TXkWxT9QA,"2kCcBybjl3SAtIcwdWpUe3","Save That Shit","Come Over When You're Sober, Pt. 1","Lil Peep",2017-08-15,231546,77,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:37:44Z,"emo rap,lgbtq+ hip hop",0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,105.997,4
1W7zkKgRv9mrLbfdQ8XyH3,"0cGUm45nv7Z6M6qdXYQGTX","Gangsta","Suicide Squad: The Album","Kehlani",2016-08-05,177028,71,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:38:51Z,"alternative r&b,dance pop,pop,pop rap,r&b",0.439,0.447,10,-8.318,0,0.0436,0.111,0,0.303,0.11,121.48,4
02MWAaffLxlfxAUY7c5dvx,"4yvcSjfu4PC0CYQyLy4wSq","Heat Waves","Dreamland (+ Bonus Levels)","Glass Animals",2020-08-06,238805,90,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:39:47Z,"gauze pop,indietronica,shiver pop",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
3DarAbFujv6eYNliUTyqtz,"5cj0lLjcoR7YOSnhnX0Po5,7tYKF4w9nC0nq9CsPZTHyP","Kiss Me More (feat. SZA)","Planet Her","Doja Cat,SZA",2021-06-25,208666,84,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:39:57Z,"dance pop,pop,r&b",0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
08Ecw0ItPxGeHS9Mexr8cs,"1h6Cn3P4NGzXbaXidqURXs,0Ty63ceoRnnJKVEYP0VQpk","Redlight","Redlight","Swedish House Mafia,Sting",2022-02-25,242904,54,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:40:00Z,"edm,pop,pop dance,progressive electro house,permanent wave,soft rock,sophisti-pop",0.716,0.655,2,-5.999,1,0.0444,0.00857,0.162,0.0572,0.207,125.012,4
117AYpgGwJnpgrBwa2sOcV,"7cae9Fkz2R1NDHWtdnaE8d,7cTaYwNT1P49mASgKULKab","Goodbye","Goodbye","MELVV,MOONZz",2016-09-09,165786,24,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:40:31Z,"indie electropop,vapor soul,vapor twitch,electropop,indie poptimism,pop edm",0.729,0.702,10,-5.207,1,0.141,0.0874,0.00000214,0.0503,0.854,91.999,4
2S2od3hT7ceytw7d1pTRuE,"55fhWPvDiMpLnE4ZzNXZyW,15UsOTVnJzReFVN1VCnxy4","Again (feat. XXXTENTACION)","Again (feat. XXXTENTACION)","Noah Cyrus,XXXTENTACION",2017-09-22,193961,68,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:40:52Z,"dance pop,pop,emo rap,miami hip hop",0.664,0.738,9,-4.095,0,0.0338,0.188,0.0000575,0.135,0.203,119.973,4
1woqFmydCfpgN1nFPzas8k,"05EUuIFVDSu6ZquGa7wSny,1gNzhazbuffPQaf5nkUdcP","Running Wild","Running Wild","Pascal & Pearce,Jethro Tait",2021-06-18,181503,38,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:42:01Z,"south african pop",0.691,0.603,1,-7.507,0,0.0346,0.358,0.00000299,0.108,0.374,123.065,4
6fnIitWMKHnRnMLxSb0MYW,"5JZ7CnR6gTvEMKX4g70Amv,33JQK4UoS2aMPYBfdB5Ftt","I Like Me Better - Ryan Riback Remix","I met you when I was 18. (the extras)","Lauv,Ryan Riback",2018-05-30,210491,54,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:43:02Z,"dance pop,electropop,pop,melbourne bounce",0.61,0.579,9,-8.184,1,0.0662,0.0524,0.0000023,0.0829,0.203,98.02,4
4F42lL3HKmFPwbHzva7WNU,"3XFcu2NnGWceLNdxRCfYH3","Home","Home","Taska Black",2022-02-24,181016,45,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:44:08Z,"bass trap,edm,electronic trap,electropop,future bass,indie electropop,pop edm,vapor twitch",0.542,0.65,8,-7.778,0,0.0534,0.243,0.00136,0.152,0.376,118.019,4
2w6xACPA4jjAiI3jmPC8dj,"4CTKqs11Zgsv8EZTVzx764,3zrUX1hQrUB9aXcOiyQLmN","Playing To Lose","Chapter One","Lemaitre,Stanaj",2017-06-02,204465,37,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:45:23Z,"new french touch,norwegian pop",0.309,0.776,7,-3.824,1,0.0435,0.0605,0,0.29,0.242,143.171,4
2jIMtd2GaUesi6u3hO2Anb,"4CTKqs11Zgsv8EZTVzx764,5JSXWmQO8csVUy6hSRu8TA","Higher","Chapter One","Lemaitre,Maty Noyes",2017-06-02,231040,52,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:45:35Z,"new french touch,norwegian pop,alt z,electropop,indie poptimism,pop",0.466,0.841,4,-4.683,0,0.0873,0.219,0.000286,0.14,0.317,171.874,4
24LS4lQShWyixJ0ZrJXfJ5,"7CajNmpbOovFoOoasH2HaY,0IROOdQ2fQUcoaEPqt1Isg","Sweet Nothing (feat. Florence Welch)","18 Months","Calvin Harris,Florence Welch",2012-10-29,212560,72,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:46:08Z,"dance pop,edm,electro house,house,pop,pop rap,progressive house,uk dance,uk pop",0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,4
1EQFOouqdKYdpbNoOHRVO2,"2VSHKHBTiXWplO8lxcnUC9","abcdefu (angrier)","abcdefu (angrier)","GAYLE",2021-09-24,159836,75,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:46:29Z,"modern alternative pop",0.671,0.599,4,-6.18,1,0.0405,0.0658,0,0.101,0.448,121.849,3
0ZAZ5XqPjXolpowsqUZLjb,"5sWHDYs0csV6RS48xBl0tH","Caviar","Caviar & Amy","Two Feet",2022-02-11,176459,53,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:46:33Z,"indie poptimism,modern rock,pop",0.522,0.726,9,-7.23,1,0.0489,0.136,0,0.285,0.336,119.858,4
3vXnuFnC5RhPGwsFi0ORcI,"5j4HeCoUlzhfWtjAfM1acR","Santé","Santé","Stromae",2021-10-15,190011,68,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:46:53Z,"belgian pop,g-house",0.641,0.681,0,-6.418,1,0.354,0.123,0.0000336,0.0425,0.836,138.095,3
1QOPXog7uc6nIRuIdIGsdk,"3CnCGFxXbOA8bAK54jR8js","Papoose","V","Vald",2022-02-04,195760,56,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:47:31Z,"french hip hop,pop urbaine,rap conscient",0.668,0.739,6,-5.231,1,0.358,0.333,0,0.107,0.759,133.047,4
6MHeQfndkEfQvEoHOpkjgl,"3CnCGFxXbOA8bAK54jR8js,5gs4Sm2WQUkcGeikMcVHbh","Maudit (feat. Hamza)","V","Vald,Hamza",2022-02-04,176613,58,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:47:40Z,"french hip hop,pop urbaine,rap conscient,belgian hip hop,rap belge,rap francais",0.7,0.675,7,-5.817,1,0.0474,0.377,0,0.0638,0.352,85.938,4
6GCre1ICOJlP3AQNuOS3oe,"3CnCGFxXbOA8bAK54jR8js,4FpJcNgOvIpSBeJgRg3OfN","Peon (feat. Orelsan)","V","Vald,Orelsan",2022-02-04,227386,64,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:47:47Z,"french hip hop,pop urbaine,rap conscient,old school rap francais",0.822,0.695,6,-5.231,0,0.192,0.141,0,0.0876,0.56,142,4
2sp1QtoKfxJaSlsu8NOLTn,"60d24wfXkVzDSfLS6hyCjZ,64M6ah0SkkRsnPGtGiRAbb,5WdqBAQhGFCrZvBKXiPIu7","In The Name Of Love - The Him Remix","In The Name Of Love Remixes","Martin Garrix,Bebe Rexha,The Him",2016-11-11,209280,44,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:48:21Z,"dance pop,dutch edm,edm,pop,pop dance,progressive house,tropical house,electropop,post-teen pop,big room,deep house,deep tropical house,electro house,house,pop edm",0.642,0.864,7,-3.657,1,0.0379,0.0455,0.00000198,0.081,0.564,125.088,4
3F9ByoUqu31xU0I3G5xfVg,"1yxSLGMDHlW21z4YXirZDS","Meet Me Halfway","THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]","Black Eyed Peas",2009-01-01,284373,73,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:48:28Z,"dance pop,pop,pop rap",0.798,0.629,11,-6.857,0,0.0735,0.00474,0.0000217,0.324,0.4,130,4
6DCZcSspjsKoFjzjrWoCdn,"3TVXtAsR1Inumwj472S9r4","God's Plan","Scorpion","Drake",2018-06-29,198973,83,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:48:38Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
7b5U969KVtudiQ9QKf87Z1,"5rgdw8NVhnxWL8Poo6HsiX,28iAsy77mBm7rk8K9cfFvL","Petit Boze (feat. Biffty)","1988","Biga*Ranx,Biffty",2017-06-09,175680,49,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:48:55Z,"french reggae",0.899,0.561,6,-7.786,1,0.325,0.406,0.0000414,0.108,0.619,148.026,4
5tl3bO9GZF8JyjI5Yi8SIi,"1EQiPk32D03HxHmExyCg9l,2xGRba7eyqdwy3JgDzPcEV","The Pines - Evan Gartner Remix","Remixed","Roses & Revolutions,Evan Gartner",2018-12-07,222720,5,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:50:06Z,"bossbeat,channel pop,indie electropop,indie poptimism",0.458,0.683,11,-9.604,0,0.0834,0.0578,0.00000812,0.493,0.353,142.007,4
6dgniKsterTlem7d54gGjP,"4njdEjTnLfcGImKZu1iSrz,3YcBF2ttyueytpXtEzn1Za,4kI8Ie27vjvonwaB2ePh8T,0QmjlE852mAIaEt2IpBquO","Wind of Change (feat. Brandon Boyd of Incubus & Portugal. The Man)","Wind of Change (feat. Brandon Boyd of Incubus & Portugal. The Man)","AWOLNATION,Incubus,Portugal. The Man,Brandon Boyd",2022-01-21,309066,47,spotify:user:extmqycqbstl3w9c5dvw851n0,2022-05-16T22:50:24Z,"la indie,modern alternative rock,modern rock,pop rock,rock,stomp pop,alternative metal,alternative rock,funk metal,funk rock,nu metal,post-grunge,rap rock,indie rock",0.368,0.722,0,-4.266,1,0.0377,0.754,0.0168,0.0934,0.242,152.04,4
