Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1T6Kw3iN3f6A5decOM3LyJ,"4gJCFxvqKc43Ifk0UIBB42,6We20xnlWq1e0X62ONbrFL","All They Wanna Be - Madison Mars Future Mix","All They Wanna Be (Remixes)","Madison Mars,Caslin",2018-05-04,237000,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:22:48Z,"edm,electro house,house,pop dance,pop edm,progressive electro house,progressive house,tropical house",0.577,0.924,4,-2.298,0,0.0954,0.152,0.0054,0.144,0.299,140.083,4
0axHrG3EP8vXuY5ZRXpk3B,"0LxiWqxTT2I1bPyYJEnl9H,3xe31P4oQOu6hxdyOf9NZE,3zr3aDseqNYhcqexvcS5ir,3P50SX10izbivoRiXqzutT","Come Alive","Come Alive","Saint Clue,RUBIKA,Linn Sandin,Moses Stone",2019-09-20,193500,36,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:00Z,"deep talent show",0.664,0.731,1,-7.265,0,0.074,0.0537,0.00000253,0.412,0.607,115.002,4
2z8NfnhWUHMvqWJHCN9c17,"1gClae3b8Eh3aCg7KPAHaG","Breathing","Breathing","Jake Kaiser",2019-05-09,217443,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:12Z,"",0.419,0.399,4,-8.982,0,0.0285,0.335,0.0000693,0.0853,0.292,170.113,4
6dgF5wpOqx3JWKnYEIxQTE,"65EXuYHVoehCKqp0kOS6px,71KlQX0q5wz5f9iytwPfou","The Sun","The Demon Diaries","Parov Stelar,Graham Candy",2015-05-01,174777,38,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:31Z,"balkan beats,downtempo,electro swing,nu jazz,tropical house,nz pop",0.678,0.699,11,-6.872,0,0.0531,0.267,0.064,0.134,0.536,116.895,4
4ua0IepBEISCWwF8dTJvcU,"2CIMQHirSU0MQqyYHq0eOx,2SNg8nqwOHF1eZgRnL9zes","Ghosts 'n' Stuff","For Lack Of A Better Name","deadmau5,Rob Swire",2009-01-01,328253,57,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:38Z,"canadian electronic,edm,electro house,pop dance,progressive house",0.617,0.617,8,-6.941,1,0.122,0.0000397,0.0598,0.253,0.517,127.996,4
6aPDvttLmezuUlv60ExTH9,"1vCWHaC5f2uS3yhpwWbIA6,1vIuPjtFhqIPE2n9W2ePgO","Fades Away (feat. Noonie Bao)","TIM","Avicii,Noonie Bao",2019-06-06,178958,58,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:41Z,"dance pop,edm,pop,pop dance,pop rap,swedish indie pop",0.53,0.525,0,-8.319,1,0.0585,0.228,0.0000022,0.0812,0.225,134.236,4
2cGxRwrMyEAp8dEbuZaVv6,"4tZwfgrHOc3mvqYlEYSvVi,1rAv1GhTQ2rmG94p9lU3rB","Instant Crush (feat. Julian Casablancas)","Random Access Memories","Daft Punk,Julian Casablancas",2013-05-17,337560,76,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:48Z,"electro,filter house,indie rock",0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,4
4JuZQeSRYJfLCqBgBIxxrR,"6qqNVTkY8uBg9cP3Jd7DAH,2cFrymmkijnjDg9SS92EPM","Ocean Eyes - Blackbear Remix","Ocean Eyes (The Remixes)","Billie Eilish,blackbear",2017-01-13,195306,68,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:53Z,"art pop,electropop,pop,pop rap",0.661,0.419,4,-9.807,0,0.0404,0.114,0.0000119,0.0848,0.145,144.98,4
6aCxdt2bMItKgGKoznDppY,"3fmMaLC5jjf2N4EC2kTx0u,0CKa42Jqrc9fSFbDjePaXP,6JW55AQgf9M9SZgzZou2NQ,0MH2SnPBynNlz9HRqC84ZK","The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track","Dark Night Sweet Light","Hermitude,Big K.R.I.T.,Mataya,Young Tapz",2015-08-28,235186,27,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:23:56Z,"australian dance,downtempo,edm,electronic trap,escape room,vapor twitch,alternative hip hop,conscious hip hop,dirty south rap,gangster rap,hip hop,houston rap,mississippi hip hop,pop rap,rap,southern hip hop,trap,underground hip hop",0.576,0.602,0,-6.591,0,0.315,0.249,0.00062,0.144,0.56,141.345,4
06HGRRwKAjnqOSmdAkMFkt,"4njdEjTnLfcGImKZu1iSrz,1me05HW5s7TShHra5nN7uE","Mayday!!! Fiesta Fever","Mayday!!! Fiesta Fever","AWOLNATION,Alex Ebert",2020-01-24,222266,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:24:02Z,"la indie,modern alternative rock,modern rock,pop rock,rock,stomp pop,alternative americana",0.616,0.934,5,-4.992,0,0.0654,0.0156,0.318,0.36,0.552,122.018,4
36HA2woC1glnLa4vqWY3IC,"4pb4rqWSoGUgxm63xmJ8xc","The City","Adventure (Deluxe)","Madeon",2015-03-30,233986,49,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:24:50Z,"complextro,edm,electro house,electropop,filter house,nantes indie,pop dance",0.52,0.825,7,-2.171,0,0.046,0.00162,0,0.711,0.264,125.011,4
6VK0J3h1XW3kAknWZxfTJc,"3NldT8wH6bxNohULM3Rrth","All The Way","All The Way","Penguin Soup",2015-08-18,291526,5,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:25:00Z,"",0.452,0.55,1,-6.264,1,0.0332,0.326,0.0351,0.11,0.083,94.004,4
3dCmp1qm5IRymSphPjvF43,"0P9osWQ88gV0FIqZEsByac","Never See Tomorrow","Never See Tomorrow","DIVISION",2018-07-27,184000,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:25:58Z,"",0.773,0.731,0,-5.618,1,0.113,0.173,0.0000014,0.104,0.345,150.013,4
0bMbDctzMmTyK2j74j3nF3,"7vk5e3vY1uw9plTHJAMwjN,4npEfmQ6YuiwW1GpUmaq3F","Alone, Pt. II","Alone, Pt. II","Alan Walker,Ava Max",2019-12-27,179052,75,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:26:31Z,"electro house,dance pop,pop",0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,4
1rCcsYnmqbMYdkG7kS9GC5,"3t5xRXzsuZmMDkQzgOX35S,1OHw2r7Diz2rc9JktaFV6N","Speechless (feat. Erika Sirola)","Speechless (feat. Erika Sirola)","Robin Schulz,Erika Sirola",2018-11-16,214941,64,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:28:06Z,"dance pop,deep euro house,deep house,edm,german dance,pop,pop dance,tropical house,finnish pop",0.574,0.728,1,-4.777,1,0.062,0.0161,0.00000142,0.0851,0.266,125.047,4
6MLptqfOLeV8uwAqwXaZ1v,"2o3U0ld93tHYowkoari4Vi","6.24","Furi (Original Game Soundtrack)","Danger",2016-07-05,261818,47,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-13T01:29:12Z,"darksynth,electro house,filter house",0.66,0.984,7,-3.282,1,0.143,0.0118,0.696,0.078,0.35,132.062,4
4o1WgQUgs5nIxuoEfLZyVm,"3g9yyIlJ0sIunQWJLmIYhn","Tell Me Why - Radio Edit","Tell Me Why (Radio Edit)","Sound Of Legend",2019-02-08,195581,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-14T00:17:45Z,"francoton,french pop,new french touch,tropical house",0.629,0.918,11,-2.695,0,0.0512,0.141,0.000325,0.253,0.272,126.038,4
25R4HkFnzQvgMA6XOJuh4K,"0MqXw0plXKIaJtM342hIag","Houndin","Houndin","Layto",2020-01-07,195909,59,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-14T00:18:08Z,"alt z,modern alternative rock",0.737,0.456,0,-9.791,1,0.0817,0.0306,0,0.0863,0.42,132.875,4
483QGe3qITxTyUeM7oZx6g,"7KX5TRDqUeACXTZ1l9qbnS,5ykR03rHnFJ4GLD6ilaWD6","Kiss Me When You Go","Kiss Me When You Go","Waysons,Shel Bee",2018-10-12,168837,24,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-14T00:18:34Z,"gaming edm,swiss techno",0.622,0.738,9,-3.977,0,0.0606,0.0317,0.0000165,0.166,0.225,171.984,4
3b9UBnK0QVcogeD29j3dxq,"6rvAIasGNPgou3SL7ycYPA,4CzzY9kG8C2BLOuTuy3oLe","Every Breath I Take","Every Breath I Take","NGHTIME!,Cammie Robinson",2018-05-26,183071,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-14T00:20:20Z,"",0.451,0.494,6,-8.219,1,0.035,0.572,0.00000989,0.117,0.187,75.09,4
0lsRatBUs9HNIZAmoGABzk,"3KwmxIhSe9UTSEF37kwngR","Trampoline","MELT","SHAED",2018-09-21,184060,64,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-14T13:41:07Z,"electropop,pop",0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,4
3JUWlLaCdoDIDPjBNr7Y4C,"1sYbTp9AgWvJb0mJBAB6eP","Lions Inside","Out For Blood","Valley Of Wolves",2018-01-12,240192,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-19T02:25:28Z,"bossbeat,modern alternative rock,rebel blues",0.442,0.65,11,-3.559,0,0.0506,0.465,0.00561,0.102,0.545,167.795,3
1FqQLDFvhsyN8rKHsGpdJT,"0Y0QSi6lz1bPik5Ffjr8sd,6wKxOKEA3K6R2UZ3COLXEY","Fairy Tale","A World Away","Ekali,Elohim",2020-01-24,255368,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-20T23:47:47Z,"canadian electronic,edm,electro house,electronic trap,electropop,future bass,melodic dubstep,pop dance,pop edm,vapor twitch,alt z,indie electropop,indie poptimism,indietronica,la pop,vapor soul",0.464,0.814,6,-4.211,0,0.0632,0.0116,0.0000986,0.39,0.332,90.113,4
2SarJa9ShYlxXMm3YPTmdP,"1l2ekx5skC4gJH8djERwh1,59mjRp0i1B8oWSSMmGWJlJ","Believe","FUTURE (Deluxe Edition)","Don Diablo,Ansel Elgort",2018-02-09,217016,32,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-20T23:49:21Z,"dance pop,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,tropical house,hollywood",0.498,0.755,7,-4.862,0,0.0776,0.328,0,0.143,0.442,123.63,4
2e3ut5i5Yv3zfNgMdGN6Z5,"6iPW7GWujjT4ZFuoA2ISIV,1Y0jbCdHXiQlyV2fhxroqW","Nowhere","Nowhere","Caleb Welch,Eliza Roe",2018-12-13,214400,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-02-21T09:02:28Z,"",0.55,0.69,0,-4.59,1,0.072,0.132,0.0000939,0.102,0.255,149.95,4
5dyDkXi1bnQKSyIdO0JXp8,"0ZRBa9pTfhhCsJW95F1ugg,69YKwunlA0xl2yMS12cyMu","Hundred Miles","Hundred Miles","Yall,Gabriela Richardson",2015-10-16,172413,61,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:16:41Z,"",0.479,0.714,7,-3.776,0,0.109,0.025,0.0153,0.206,0.49,98.23,4
5XML2Pv1OZGFxUpn8z4rAg,"5dGsIOepO9ufQlXjW8KrPL,4cuD8PPblJyvJnldC7xqbW","Foreign Place","Foreign Place","Neptunica,Xhara",2017-05-12,189125,21,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:53:58Z,"german dance",0.629,0.767,10,-5.852,0,0.0373,0.0233,0.000406,0.0925,0.334,98.017,4
0K7GTKSoxDipAdfBzJDw2s,"5dGsIOepO9ufQlXjW8KrPL,6SSzF90X1iI3jZbaiQMaWs,507dlbjxTi8gIAW8tPl5EF","San Francisco","San Francisco","Neptunica,Ellipso,Emy Perez",2020-04-03,152812,47,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:53:59Z,"german dance,slap house",0.696,0.913,5,-4.542,0,0.0372,0.00147,0.000023,0.0817,0.25,127.994,4
6xFyou3c6TAFSKYwQLPZpT,"5dGsIOepO9ufQlXjW8KrPL,3du9AwhpnUmjJoC4qmXLL5","Alive","Alive","Neptunica,ROLLUPHILLS",2016-12-30,199970,32,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:00Z,"german dance,channel pop",0.654,0.811,10,-6.052,0,0.0391,0.107,0.0000268,0.171,0.292,101.986,4
748mM3Sgi0w5ea37yDydBp,"3u6m1M3zfGRMEpvsuyo0ZO,3SFVIUlipGj3RpWCKe9s73,0zXb5pfuH3bSE7p4tLsaMp,3J6W8S7PZSWGJ6bWWssvvR","Downtown - Extended Mix","Downtown (Extended Mix)","Ranked,Lox Chatterbox,Issa Hater,SCR",2020-05-12,199919,3,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:05Z,"bass trap,traprun",0.672,0.864,9,-7.596,0,0.184,0.0522,0,0.139,0.356,160.199,4
2B7isQhlpOFWhnjYosAZs6,"5ZciodrGuWZAkGIXHzTiQP,7tC3xvql6s4INUx0CnuZMM,2J2cyp4PuCELwJr0IvQYXP,4JznCAfxUluG6YAdAiM0YE","Take Me - Not Your Dope Remix","Take Me Remixes","JiKay,MNKN,Gaby Henshaw,Not Your Dope",2016-01-29,215400,33,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:28Z,"electronic trap,bass trap,future bass,pop edm,traprun",0.513,0.766,9,-5.023,0,0.0974,0.152,0.00094,0.0334,0.475,156.04,4
0VjIjW4GlUZAMYd2vXMi3b,"1Xyo4u8uXC1ZmMpatF05PJ","Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,90,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:34Z,"canadian contemporary r&b,canadian pop,pop",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,4
3Z8FwOEN59mRMxDCtb8N0A,"64KEffDW9EtZ1y2vBYgq8T,26VFTg2z8YR0cCuwLzESi2","Be Kind (with Halsey)","Be Kind (with Halsey)","Marshmello,Halsey",2020-05-01,172761,78,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:38Z,"brostep,dance pop,edm,pop,pop dance,progressive electro house,electropop,etherpop,indie poptimism",0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,4
0T9ukL70Lyd3XeV1XMzBhf,"3XFcu2NnGWceLNdxRCfYH3,3RTklnRcfHgkQJwFpgOq3t","We Would Never Do","We Would Never Do","Taska Black,Nevve",2018-03-27,221250,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:43Z,"bass trap,edm,electronic trap,electropop,future bass,indie electropop,pop edm,vapor twitch",0.247,0.565,9,-5.363,0,0.0333,0.00216,0.0016,0.123,0.114,80.054,4
4CAEsRQfDb7NRAya85WM0w,"3HqP3nd8WI0VfHRhApPlan,1C9SjdQ5V6m6I8GL8WxE7e","Je m’en fous (feat. Personne)","Je m’en fous (feat. Personne)","Trinix,Personne",2020-04-17,150720,37,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:46Z,"bass trap,new french touch,tropical house",0.681,0.762,0,-6.767,1,0.27,0.12,0.00014,0.178,0.591,124.958,4
5hGJcq8NiUHCTG8ugmIVRL,"70zHrrrPfBkVV44AEhFyyh,01qbSocTDAe2DmKayS89A5","YDU (pluko Remix)","The Remixes","Opia,pluko",2016-12-16,220000,34,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:49Z,"indie electropop,vapor soul,bass trap,edm,electronic trap,electropop,future bass,vapor twitch",0.553,0.592,9,-6.205,1,0.225,0.192,0.000361,0.37,0.269,78.017,4
4ZVyZpSGcum73R9zWItB9n,"0QT3cPPXMGYtTG3kN8Ez54","Gone","Adventure","Matthew Parker",2016-10-21,225933,29,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:54:59Z,"ccm,cedm,christian pop",0.735,0.576,2,-6.346,0,0.0287,0.0215,0.00112,0.0992,0.479,97.468,4
1Cc2bMMM8KlVxOiOdHOHWy,"3z97WMRi731dCvKklIf2X6","Struggle","Destiny: The Collection","NEFFEX",2019-03-06,165600,43,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:55:07Z,"",0.783,0.602,0,-6.289,1,0.0488,0.477,0,0.112,0.575,99.94,4
6m3ZWIXhjoV76syT1j2oE9,"5R3Hr2cnCCjt220Jmt2xLf,23fqKkggKUBHNkbKtXEls4,0lzV2CiahHRiGd6qpADtPS","Coming Over (feat. James Hersey)","This Mixtape is Fire.","Dillon Francis,Kygo,James Hersey",2015-08-14,178333,56,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:55:16Z,"brostep,dance pop,edm,electro house,electronic trap,electropop,house,moombahton,pop,pop dance,slap house,tropical house",0.631,0.661,5,-5.5,0,0.0999,0.227,0.00000143,0.166,0.698,174.031,4
6ZpR2XFuQJSHAQwg9495KZ,"1HxJeLhIuegM3KgvPn8sTa,5he5w2lnU9x7JFhnwcekXX,5fMUXHkw8R8eOP2RNVYEZX,6xHUXzrfhFgnIv86EBR3Ml","Mind (feat. Kai)","Skrillex and Diplo present Jack Ü","Jack Ü,Skrillex,Diplo,kai",2015-02-24,242068,62,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:55:19Z,"edm,electro house,pop dance,brostep,complextro,electro,house,moombahton,ninja,pop,tropical house",0.502,0.777,1,-4.627,1,0.0934,0.117,0.00000291,0.0957,0.356,174.153,4
17ejRbr6B8l9zdqgCZsn4m,"2ZRQcIgzPCVaT9XKhXZIzh,1Q9KyQkc3vODeRt9OfItxl","Nobody Compares To You (feat. Katie Pearlman)","Gravity","Gryffin,Katie Pearlman",2019-10-24,231290,63,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-20T16:56:56Z,"dance pop,edm,pop,pop dance,tropical house,gen z singer-songwriter",0.59,0.764,2,-4.735,1,0.0467,0.229,0,0.192,0.331,104.911,4
50yQouHp1vhcx7R6fsRESH,"521qvhdobR0GzhvU6TFw76,5lXf3xjcLx6BmYMY6TvczJ,1N29uZsEW74pVL6zNKIukF","Colors - Radio Edit","Colors","Tritonal,Paris Blohm,Sterling Fox",2014-01-27,224047,32,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-06-24T17:25:49Z,"edm,electro house,melodic dubstep,pop dance,pop edm,progressive electro house,progressive house,progressive trance,trance,tropical house,uplifting trance,sky room",0.48,0.899,0,-4.259,0,0.117,0.0575,0,0.333,0.427,125.93,4
05CwHjIk71RXVU40boRMnR,"69GGBxA162lTqCwzJG5jLp,64M6ah0SkkRsnPGtGiRAbb","Call You Mine (feat. Bebe Rexha)","World War Joy","The Chainsmokers,Bebe Rexha",2019-05-31,217653,1,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-07-02T22:57:27Z,"dance pop,edm,electropop,pop,pop dance,tropical house,post-teen pop",0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,4
2XU0oxnq2qxCpomAAuJY8K,"2NjfBq1NflQcKSeiDooVjY","Dance Monkey","Dance Monkey (Stripped Back) / Dance Monkey","Tones And I",2019-10-17,209438,79,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-07-08T22:31:12Z,"australian pop,pop",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4
11BPfwVbB7vok7KfjBeW4k,"2F8tffsSfw1767WgjtAHBW","Walk on by (Sound Remedy Remix)","Walk on by (Sound Remedy Remix)","Noosa",2014-07-10,443478,0,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-07-30T23:23:57Z,"shimmer pop,shiver pop",0.525,0.699,9,-4.571,1,0.0353,0.0178,0.000088,0.0888,0.199,92.011,4
36xtFwvvNDIQDpNukKXVaa,"4lDBihdpMlOalxy1jkUbPl,64N1HzkQEXvjlJBQinWeu2","These Roots","Chameleon","Grey,Stephen",2017-09-29,268875,30,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-07-30T23:24:10Z,"indie poptimism,la pop",0.68,0.865,5,-3.856,0,0.187,0.308,0.00000394,0.103,0.208,107.004,4
4VdffX9WhlYpBXPCZX5DSi,"0P9osWQ88gV0FIqZEsByac,2BhA4Tcj2heNL0gthDMp3v,0wJDbxpqtwjA2FxfU6KI0E","So Fire (feat. Max Landry)","So Fire (feat. Max Landry)","DIVISION,Capree,Max Landry",2018-03-01,184109,12,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-08-14T09:00:07Z,"",0.59,0.811,1,-6.814,0,0.109,0.134,0.0000413,0.0899,0.269,72.949,4
6wMEtACNPDaACrTBuE8sEe,"4WN5naL3ofxrVBgFpguzKo,4IWBUUAFIplrNtaOHcJPRM,0nNnD1oc02hebmFdcJkyXw","Sun Comes Up (feat. James Arthur) - Leon Lour Remix","Sun Comes Up (feat. James Arthur) [Remixes; Pt.1]","Rudimental,James Arthur,Leon Lour",2017-08-11,236619,42,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-09-01T20:15:22Z,"dance pop,edm,house,pop,pop dance,tropical house,uk dance,uk funky,talent show,uk pop,pop edm",0.47,0.885,7,-2.602,0,0.0463,0.0245,0,0.105,0.397,141.951,4
2nCVjvWP9ZRsb5FjxuQmDS,"5Q0sv5SeMZln6szEW49dHL,0bLOO5JVVWngdmQD8uLQGM","recluse","recluse","vowl.,Brock Wilson",2019-10-18,175304,48,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-10-30T09:35:42Z,"drift phonk,traprun,vapor twitch,wave",0.803,0.662,4,-6.587,0,0.222,0.371,0.0558,0.369,0.419,115.014,4
7IfOWyh4jTfkcGVrXKVNq0,"4lDXfIznmGueBgTjI3qGUX,6PwHyGcUfjwdjT9cdsaVWT","Aloha","Panorama","Møme,Merryn Jeann",2016-11-25,218480,63,spotify:user:extmqycqbstl3w9c5dvw851n0,2020-11-28T00:21:51Z,"new french touch,nice indie,tropical house",0.661,0.635,10,-7.423,0,0.0645,0.204,0.00114,0.186,0.365,99.972,4
