Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
295xtgZ3JSGn94tYWbM5QG,"5ee4yhrWOxaxvL77BoVpVR","Give It to Me","Give It to Me","Lucky Luke",2022-05-13,186239,70,spotify:user:,2022-06-17T10:30:04Z,"lithuanian electronic",0.836,0.811,5,-4.938,0,0.0702,0.0147,0.00392,0.0774,0.822,125.009,4
7MIhUdNJtaOnDmC5nBC1fb,"0NGAZxHanS9e0iNHpR8f2W,66TrUkUZ3RM29dqeDQRgyA,1TrfxjXu8quyDw05p2bacX,2u3rmzZC0psTER2sDfUebm","Deep Down (feat. Never Dull)","Deep Down (feat. Never Dull)","Alok,Ella Eyre,Kenny Dope,Never Dull",2022-06-17,165752,0,spotify:user:,2022-06-17T10:30:04Z,"electro house,pop nacional,slap house,dance pop,pop,pop dance,post-teen pop,tropical house,uk pop,deep house,soulful house,disco house,funky house",0.687,0.818,0,-4.221,1,0.0778,0.0112,0,0.248,0.886,125.952,4
3nEHrvNNtgLv9rneTAYVr4,"1h6Cn3P4NGzXbaXidqURXs,4RB2kk5dmocmMiHFBlmOEt","Heaven Takes You Home (feat. Connie Constance)","Paradise Again","Swedish House Mafia,Connie Constance",2022-04-15,214071,81,spotify:user:,2022-06-17T10:30:04Z,"edm,pop,pop dance,progressive electro house,uk contemporary r&b",0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4
5fwSHlTEWpluwOM0Sxnh5k,"329e4yvIujISKGKz1BZZbO","Pepas","Pepas","Farruko",2021-06-24,287120,88,spotify:user:,2022-06-17T10:30:04Z,"latin,latin hip hop,reggaeton,trap latino",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4
37DnQQzvedZUOhtjEEaHQT,"3mirzmIKVfvqcW0M5OKAzR","Clic clic pan pan","Clic clic pan pan","Yanns",2021-12-10,163977,73,spotify:user:,2022-06-17T10:30:04Z,"francoton",0.798,0.763,10,-6.134,0,0.0654,0.204,0,0.213,0.698,132.016,4
5px2CcFnmRJecJMNPYz4Io,"0OROVBEZCocg0FcgJpyBse,329e4yvIujISKGKz1BZZbO,3MHaV05u0io8fQbZ2XPtlC,0KKUc4amZyvswV2YL6WTar,1GaBsp1ICIp1e6udgE7fba","After Party","After Party","Alex Sensation,Farruko,Prince Royce,Mariah Angeliq,Kevin Lyttle",2022-02-04,209333,72,spotify:user:,2022-06-17T10:30:04Z,"latin,latin pop,reggaeton,reggaeton flow,trap latino,latin hip hop,bachata,rap latina,soca,vincy soca",0.723,0.87,1,-2.152,0,0.0497,0.0215,0.00000368,0.148,0.659,106.901,4
0RVmOh80HfpuygCBt2d1va,"540vIaP2JwjQb9dm3aArA4","Disco Maghreb","Disco Maghreb","DJ Snake",2022-05-31,184799,70,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,electronic trap,pop,pop dance,pop rap",0.655,0.923,7,-3.5,1,0.216,0.0581,0.00259,0.382,0.45,99.961,4
4qtdkdTY1t3RmlmSbWykzR,"1IueXOQyABrMOprrzwQJWN,7zoc6JsY8GWVcl2qFwiKay","Stay the Night","Stay the Night","Sigala,Talia Mar",2022-05-20,171954,74,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,house,pop,pop dance,tropical house,social media pop",0.636,0.936,7,-2.65,0,0.0729,0.177,0,0.0879,0.415,124.034,4
1RF02Cf80mTaeNXG2P2boR,"2gduEC76ry33RVurAvT05p,7nDsS0l5ZAzMedVRKPP8F1","21 Reasons (feat. Ella Henderson)","21 Reasons (feat. Ella Henderson)","Nathan Dawe,Ella Henderson",2022-04-29,155253,81,spotify:user:,2022-06-17T10:30:04Z,"dance pop,house,pop dance,tropical house,uk dance,pop,talent show,uk pop",0.621,0.785,6,-4.499,1,0.11,0.0165,0.00000592,0.0512,0.779,123.96,4
1HvTxgCj0mTzQlEo0zLvFb,"6jGMq4yGs7aQzuGsMgVgZR","In My Head","In My Head","Lil Tjay",2022-04-01,135264,84,spotify:user:,2022-06-17T10:30:04Z,"brooklyn drill,melodic rap,nyc rap",0.684,0.545,1,-6.885,1,0.121,0.159,0,0.102,0.407,143.049,4
3IAfUEeaXRX9s9UdKOJrFI,"7FNnA9vBm6EKceENgCGRMb","Envolver","Envolver","Anitta",2021-11-11,193805,90,spotify:user:,2022-06-17T10:30:04Z,"funk carioca,funk pop,pagode baiano,pop nacional",0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4
0Z5J7G9K6yeNUBiTJZ033b,"2CuzDPkRD6BJBvdWqCrt2I","Pass the Dutchie","Stranger Things: Soundtrack from the Netflix Series, Season 4","Musical Youth",2022-05-27,202844,72,spotify:user:,2022-06-17T10:30:04Z,"uk reggae",0.765,0.685,7,-6.564,1,0.0472,0.336,0,0.236,0.963,150.235,4
0QBzMgT7NIeoCYy3sJCof1,"4nDoRrQiYLoBzwC5BhVJzF,6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Bam Bam (feat. Ed Sheeran)","Camila Cabello,Ed Sheeran",2022-03-04,206070,91,spotify:user:,2022-06-17T10:30:04Z,"dance pop,pop,post-teen pop,uk pop",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4
6lZ5p6VTbZ2ZvnsdTlLv7I,"048LktY5zMnakWq7PTtFrz","Emiliana","Emiliana","CKay",2022-03-04,164848,81,spotify:user:,2022-06-17T10:30:04Z,"afro r&b",0.738,0.549,6,-9.704,1,0.0513,0.638,0.402,0.111,0.475,98.965,4
0qP6EVaD4J2QzHohrqhfqp,"3v6Ji4uoWtKRkhuDUaxi9n,2o08sCWF5yyo2G4DCiT7T9,6mtV83LQpDVyR23kBRn5OX","Why Why Why","Why Why Why","Dynoro,HVME,Gaudini",2022-04-22,174945,62,spotify:user:,2022-06-17T10:30:04Z,"edm,electro house,pop dance,tropical house,slap house",0.678,0.762,5,-6.81,1,0.0601,0.174,0.00635,0.128,0.198,121.067,4
3UGAJ5bHrDvxH28oJq5Uiw,"4AKwRarlmsUlLjIwt38NLw","4U","4U","Ofenbach",2022-04-18,149717,73,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,electro house,new french touch,pop,pop dance,tropical house",0.759,0.909,7,-4.388,0,0.0451,0.212,0,0.142,0.539,122.871,4
1cgy2FSOQMbq7DHCVgMAUA,"7f5Zgnp2spUuuzKplmRkt7,4IWBUUAFIplrNtaOHcJPRM","Questions","Questions","Lost Frequencies,James Arthur",2022-06-03,177156,76,spotify:user:,2022-06-17T10:30:04Z,"belgian edm,edm,pop,pop dance,tropical house,talent show,uk pop",0.599,0.713,11,-7.008,1,0.0542,0.405,0.0000253,0.266,0.518,123.962,4
7fYRg3CEbk6rNCuzNzMT06,"7CajNmpbOovFoOoasH2HaY,6M2wZ9GZgrQXHCFfjv46we,50co4Is1HCEo8bhOyUWKpn","Potion (with Dua Lipa & Young Thug)","Potion (with Dua Lipa & Young Thug)","Calvin Harris,Dua Lipa,Young Thug",2022-05-27,214459,88,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,electro house,house,pop,pop rap,progressive house,uk dance,uk pop,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,southern hip hop,trap",0.824,0.697,11,-4.869,0,0.0473,0.158,0.0000411,0.077,0.757,99.988,4
6dmXZ9B5HdFAyzHeTneYBK,"7ltDVBr6mKbRvohxheJ9h1,1Xyo4u8uXC1ZmMpatF05PJ","LA FAMA (with The Weeknd)","LA FAMA (with The Weeknd)","ROSALÍA,The Weeknd",2021-11-11,188102,79,spotify:user:,2022-06-17T10:30:04Z,"r&b en espanol,canadian contemporary r&b,canadian pop,pop",0.77,0.302,0,-7.911,0,0.0466,0.946,0.0000338,0.125,0.821,136.01,4
3k3NWokhRRkEPhCzPmV8TW,"4q3ewBCX7sLwd24euuV69X,5n9bMYfz9qss2VOW89EVs2","Ojitos Lindos","Un Verano Sin Ti","Bad Bunny,Bomba Estéreo",2022-05-06,258298,98,spotify:user:,2022-06-17T10:30:04Z,"latin,reggaeton,trap latino,cumbia,latin alternative,pop electronico,tropical alternativo",0.647,0.686,3,-5.745,0,0.0413,0.08,0.00000134,0.528,0.268,79.928,4
3sa06xVNmLLYIxdNNmVQN8,"4Q6nIcaBED8qUel8bBx6Cr,7uMh23xWiuR7zsNkuNcm2G","Where Did You Go? (feat. MNEK)","Where Did You Go (feat. MNEK)","Jax Jones,MNEK",2022-02-04,177689,87,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,tropical house,uk dance,uk contemporary r&b",0.763,0.782,7,-4.541,0,0.0346,0.182,0.00000708,0.293,0.502,127.034,4
3I10tZ5MgEMo4WryCNJkZQ,"2TcGJdSOiOvITBzhvfX8XB","Won't Forget You - Edit","Won't Forget You","Shouse",2022-02-04,230945,79,spotify:user:,2022-06-17T10:30:04Z,"aussietronica",0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,4
2GS9AEoOjgbztBfIbCJ2mr,"5bv5RplEOwdCvhq0EILh9E","Baila Pa Mi","Baila Pa Mi","Lucenzo",2022-04-15,160421,61,spotify:user:,2022-06-17T10:30:04Z,"francoton,french pop,reggaeton",0.853,0.619,5,-5.842,1,0.154,0.499,0.0124,0.102,0.755,94.988,4
2ykXJ9QVwx9Li8nsW0h6b2,"2w9zwq3AktTeYYMuhMjju8,3Isy6kedDrgPYoTS1dazA9","UP","UP","INNA,Sean Paul",2021-12-17,148944,74,spotify:user:,2022-06-17T10:30:04Z,"dance pop,romanian house,romanian pop,dancehall,pop,pop rap",0.812,0.712,0,-5.993,0,0.0452,0.01,0,0.108,0.85,98.029,4
0JpEMzTHbt2zBIXrntrXzG,"3t5xRXzsuZmMDkQzgOX35S,3EOEK57CV77D4ovYVcmiyt","Young Right Now","Young Right Now","Robin Schulz,Dennis Lloyd",2021-11-12,186140,79,spotify:user:,2022-06-17T10:30:04Z,"dance pop,deep euro house,deep house,edm,german dance,pop,pop dance,tropical house,israeli pop",0.539,0.708,5,-6.189,1,0.0976,0.0129,0,0.14,0.381,123.039,4
6GomT970rCOkKAyyrwJeZi,"37czgDRfGMvgRiUKHvnnhj,0aOIluXr131XqrXFwFCFGT","Move Your Body","Move Your Body","Öwnboss,Sevek",2021-10-29,157444,84,spotify:user:,2022-06-17T10:30:04Z,"brazilian edm",0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4
1WCEAGGRD066z2Q89ObXTq,"1Cs0zKBU1kc0i8ypK3B9ai,4EPJlUEBy49EX1wuFOvtjK,7nDsS0l5ZAzMedVRKPP8F1","Crazy What Love Can Do","Crazy What Love Can Do","David Guetta,Becky Hill,Ella Henderson",2022-04-08,169756,85,spotify:user:,2022-06-17T10:30:04Z,"big room,dance pop,edm,pop,pop dance,pop rap,pop house,tropical house,uk dance,talent show,uk pop",0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4
3s1KwrLP0NlFWiWbjz6bfQ,"75VKfyoBlkmrJFDqo1o2VY,6eUKZXaKkcviH0Ku9w2n3V","Peru","Peru","Fireboy DML,Ed Sheeran",2021-12-23,187111,82,spotify:user:,2022-06-17T10:30:04Z,"afro dancehall,pop,uk pop",0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,4
2rurDawMfoKP4uHyb2kJBt,"0EmeFodog0BfCgMzAIvKQp,1mcTU81TzQhprhouKaTkpq","Te Felicito","Te Felicito","Shakira,Rauw Alejandro",2022-04-21,172235,92,spotify:user:,2022-06-17T10:30:04Z,"colombian pop,dance pop,latin,latin pop,pop,puerto rican pop,trap latino",0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,4
4p7OviN9MPv35abfu8UBnH,"2NpPlwwDVYR5dIj0F31EcC","Remedy","Remedy","Leony",2022-01-14,147410,56,spotify:user:,2022-06-17T10:30:04Z,"",0.552,0.748,0,-3.296,1,0.145,0.0549,0,0.129,0.387,172.146,4
76A1RRDEyHKtmV3Vh6PeVN,"2o5jDhtHVPhrJdv3cEQ99Z,6VD4UEUPvtsemqD3mmTqCR","Savage","Savage","Tiësto,Deorro",2022-04-29,167500,73,spotify:user:,2022-06-17T10:30:04Z,"big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house,electro house,melbourne bounce,melbourne bounce international,progressive electro house",0.694,0.7,0,-5.53,0,0.0488,0.191,0,0.0719,0.261,127.965,4
1A7lwaWzcPtflW1bvrrvDJ,"7oNtf1MwhHcyXRsYXE1WsG,6vXTefBL93Dj5IqAWq6OTv,0KKUc4amZyvswV2YL6WTar,76Xa625geVw0Q7BdyxNjA2,2zTuJejwDNORTLRCkQPbHy","The Carnival","The Carnival","Aazar,French Montana,Mariah Angeliq,ZAAC,Dany Synthé",2022-04-28,165818,58,spotify:user:,2022-06-17T10:30:04Z,"electro house,electronic trap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,latin pop,rap latina,reggaeton,trap latino,funk carioca,funk pop",0.691,0.801,11,-4.172,0,0.0623,0.231,0.00000163,0.537,0.594,109.99,4
17XwUcwd6SmoypiA3tIwHH,"1HBjj22wzbscIZ9sEb5dyf,2JLl6rSFWx9YuSPLcLhkAG","Perfect Melody","Perfect Melody","Jonas Blue,Julian Perretta",2022-05-27,159850,69,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,francoton,uk pop",0.815,0.771,8,-6.052,0,0.0392,0.104,0.0027,0.067,0.546,117.941,4
2M4MsNop9n0G9HLskcv0k8,"4FcZfItjVIsfO9TynErl7X","So Sick","So Sick","Jubël",2022-04-01,177634,68,spotify:user:,2022-06-17T10:30:04Z,"dance pop,deep house,pop dance,swedish pop,tropical house",0.575,0.75,3,-6.636,1,0.0589,0.294,0,0.138,0.298,99.86,4
4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,69,spotify:user:,2022-06-17T10:30:04Z,"dance pop,latin,latin pop,mexican pop,pop,reggaeton,trap latino,pop rap,post-teen pop,latin hip hop,reggaeton flow",0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,4
7dSZ6zGTQx66c2GF91xCrb,"790FomKkXshlbRYZFtlgla","PROVENZA","PROVENZA","KAROL G",2022-04-22,210200,95,spotify:user:,2022-06-17T10:30:04Z,"latin,reggaeton,reggaeton colombiano",0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4
2ZLcMQmxJvHHQgcRbawsjz,"048LktY5zMnakWq7PTtFrz,2GJMSZ7M3D0KyyKRhYgWju,0Y3agQaa6g2r0YmHPOO9rh,1Ck3UYsoNkZ63PLY8yZR33","WATAWI (feat. Davido, Focalistic & Abidoza) - Edit","WATAWI (feat. Davido, Focalistic & Abidoza) [Edit]","CKay,Focalistic,Davido,Abidoza",2022-06-17,169911,0,spotify:user:,2022-06-17T10:30:04Z,"afro r&b,amapiano,afropop,ghanaian hip hop,nigerian pop",0.852,0.584,1,-11.034,0,0.0618,0.634,0.0643,0.135,0.669,112.993,4
6Xom58OOXk2SoU711L2IXO,"4q3ewBCX7sLwd24euuV69X","Moscow Mule","Un Verano Sin Ti","Bad Bunny",2022-05-06,245939,97,spotify:user:,2022-06-17T10:30:04Z,"latin,reggaeton,trap latino",0.804,0.674,5,-5.453,0,0.0333,0.294,0.00000118,0.115,0.292,99.968,4
1bgKMxPQU7JIZEhNsM1vFs,"4AVFqumd2ogHFlRbKIjp1t,1Xylc3o4UrD53lo9CvFvVg","Words (feat. Zara Larsson)","Words (feat. Zara Larsson)","Alesso,Zara Larsson",2022-04-22,142677,82,spotify:user:,2022-06-17T10:30:04Z,"dance pop,edm,electro house,pop,pop dance,tropical house,electropop,post-teen pop,scandipop,swedish electropop,swedish pop",0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4
7hJU6SBf0imF3QN52KUM4o,"5YFS41yoX0YuFY39fq21oN,1ciw0LLweRvHpU9zhiOYyq","Borderline","Borderline","Bob Sinclar,Nyv",2022-05-13,165600,57,spotify:user:,2022-06-17T10:30:04Z,"dance pop,disco house,edm,electro house,filter house,pop dance,tropical house,vocal house,italian pop",0.773,0.802,10,-6.028,0,0.0478,0.132,0.00222,0.212,0.788,124.995,4
